DateTime,Junction,Vehicles,ID,temp,humidity,precip,windspeed,holiday
13-12-2015,1,16,20151213181,26.6,42.7,0,18.4,NA
13-12-2015,1,20,20151213191,26.6,42.7,0,18.4,NA
13-12-2015,1,19,20151213201,26.6,42.7,0,18.4,NA
13-12-2015,1,17,20151213211,26.6,42.7,0,18.4,NA
13-12-2015,1,21,20151213221,26.6,42.7,0,18.4,NA
13-12-2015,1,18,20151213231,26.6,42.7,0,18.4,NA
14-12-2015,1,16,20151214001,27.7,47.9,0,14.8,NA
14-12-2015,1,16,20151214011,27.7,47.9,0,14.8,NA
14-12-2015,1,9,20151214021,27.7,47.9,0,14.8,NA
14-12-2015,1,12,20151214031,27.7,47.9,0,14.8,NA
14-12-2015,1,12,20151214041,27.7,47.9,0,14.8,NA
14-12-2015,1,12,20151214051,27.7,47.9,0,14.8,NA
14-12-2015,1,9,20151214061,27.7,47.9,0,14.8,NA
14-12-2015,1,13,20151214071,27.7,47.9,0,14.8,NA
14-12-2015,1,16,20151214081,27.7,47.9,0,14.8,NA
14-12-2015,1,18,20151214091,27.7,47.9,0,14.8,NA
14-12-2015,1,31,20151214101,27.7,47.9,0,14.8,NA
14-12-2015,1,37,20151214111,27.7,47.9,0,14.8,NA
14-12-2015,1,31,20151214121,27.7,47.9,0,14.8,NA
14-12-2015,1,30,20151214131,27.7,47.9,0,14.8,NA
14-12-2015,1,31,20151214141,27.7,47.9,0,14.8,NA
14-12-2015,1,32,20151214151,27.7,47.9,0,14.8,NA
14-12-2015,1,27,20151214161,27.7,47.9,0,14.8,NA
14-12-2015,1,26,20151214171,27.7,47.9,0,14.8,NA
14-12-2015,1,31,20151214181,27.7,47.9,0,14.8,NA
14-12-2015,1,32,20151214191,27.7,47.9,0,14.8,NA
14-12-2015,1,30,20151214201,27.7,47.9,0,14.8,NA
14-12-2015,1,30,20151214211,27.7,47.9,0,14.8,NA
14-12-2015,1,25,20151214221,27.7,47.9,0,14.8,NA
14-12-2015,1,24,20151214231,27.7,47.9,0,14.8,NA
15-12-2015,1,20,20151215001,27.8,54.1,0,17.3,NA
15-12-2015,1,17,20151215011,27.8,54.1,0,17.3,NA
15-12-2015,1,13,20151215021,27.8,54.1,0,17.3,NA
15-12-2015,1,16,20151215031,27.8,54.1,0,17.3,NA
15-12-2015,1,12,20151215041,27.8,54.1,0,17.3,NA
15-12-2015,1,13,20151215051,27.8,54.1,0,17.3,NA
15-12-2015,1,12,20151215061,27.8,54.1,0,17.3,NA
15-12-2015,1,16,20151215071,27.8,54.1,0,17.3,NA
15-12-2015,1,13,20151215081,27.8,54.1,0,17.3,NA
15-12-2015,1,18,20151215091,27.8,54.1,0,17.3,NA
15-12-2015,1,21,20151215101,27.8,54.1,0,17.3,NA
15-12-2015,1,47,20151215111,27.8,54.1,0,17.3,NA
15-12-2015,1,42,20151215121,27.8,54.1,0,17.3,NA
15-12-2015,1,30,20151215131,27.8,54.1,0,17.3,NA
15-12-2015,1,34,20151215141,27.8,54.1,0,17.3,NA
15-12-2015,1,31,20151215151,27.8,54.1,0,17.3,NA
15-12-2015,1,30,20151215161,27.8,54.1,0,17.3,NA
15-12-2015,1,29,20151215171,27.8,54.1,0,17.3,NA
15-12-2015,1,33,20151215181,27.8,54.1,0,17.3,NA
15-12-2015,1,31,20151215191,27.8,54.1,0,17.3,NA
15-12-2015,1,30,20151215201,27.8,54.1,0,17.3,NA
15-12-2015,1,32,20151215211,27.8,54.1,0,17.3,NA
15-12-2015,1,30,20151215221,27.8,54.1,0,17.3,NA
15-12-2015,1,25,20151215231,27.8,54.1,0,17.3,NA
16-12-2015,1,25,20151216001,26.9,59.2,0,20.5,NA
16-12-2015,1,22,20151216011,26.9,59.2,0,20.5,NA
16-12-2015,1,19,20151216021,26.9,59.2,0,20.5,NA
16-12-2015,1,18,20151216031,26.9,59.2,0,20.5,NA
16-12-2015,1,15,20151216041,26.9,59.2,0,20.5,NA
16-12-2015,1,14,20151216051,26.9,59.2,0,20.5,NA
16-12-2015,1,14,20151216061,26.9,59.2,0,20.5,NA
16-12-2015,1,14,20151216071,26.9,59.2,0,20.5,NA
16-12-2015,1,17,20151216081,26.9,59.2,0,20.5,NA
16-12-2015,1,25,20151216091,26.9,59.2,0,20.5,NA
16-12-2015,1,39,20151216101,26.9,59.2,0,20.5,NA
16-12-2015,1,36,20151216111,26.9,59.2,0,20.5,NA
16-12-2015,1,35,20151216121,26.9,59.2,0,20.5,NA
16-12-2015,1,30,20151216131,26.9,59.2,0,20.5,NA
16-12-2015,1,38,20151216141,26.9,59.2,0,20.5,NA
16-12-2015,1,30,20151216151,26.9,59.2,0,20.5,NA
16-12-2015,1,29,20151216161,26.9,59.2,0,20.5,NA
16-12-2015,1,29,20151216171,26.9,59.2,0,20.5,NA
16-12-2015,1,31,20151216181,26.9,59.2,0,20.5,NA
16-12-2015,1,33,20151216191,26.9,59.2,0,20.5,NA
16-12-2015,1,33,20151216201,26.9,59.2,0,20.5,NA
16-12-2015,1,28,20151216211,26.9,59.2,0,20.5,NA
16-12-2015,1,34,20151216221,26.9,59.2,0,20.5,NA
16-12-2015,1,24,20151216231,26.9,59.2,0,20.5,NA
17-12-2015,1,26,20151217001,26,45.5,0,18.4,NA
17-12-2015,1,20,20151217011,26,45.5,0,18.4,NA
17-12-2015,1,16,20151217021,26,45.5,0,18.4,NA
17-12-2015,1,17,20151217031,26,45.5,0,18.4,NA
17-12-2015,1,14,20151217041,26,45.5,0,18.4,NA
17-12-2015,1,12,20151217051,26,45.5,0,18.4,NA
17-12-2015,1,11,20151217061,26,45.5,0,18.4,NA
17-12-2015,1,16,20151217071,26,45.5,0,18.4,NA
17-12-2015,1,15,20151217081,26,45.5,0,18.4,NA
17-12-2015,1,20,20151217091,26,45.5,0,18.4,NA
17-12-2015,1,31,20151217101,26,45.5,0,18.4,NA
17-12-2015,1,37,20151217111,26,45.5,0,18.4,NA
17-12-2015,1,38,20151217121,26,45.5,0,18.4,NA
17-12-2015,1,29,20151217131,26,45.5,0,18.4,NA
17-12-2015,1,32,20151217141,26,45.5,0,18.4,NA
17-12-2015,1,34,20151217151,26,45.5,0,18.4,NA
17-12-2015,1,33,20151217161,26,45.5,0,18.4,NA
17-12-2015,1,26,20151217171,26,45.5,0,18.4,NA
17-12-2015,1,31,20151217181,26,45.5,0,18.4,NA
17-12-2015,1,35,20151217191,26,45.5,0,18.4,NA
17-12-2015,1,30,20151217201,26,45.5,0,18.4,NA
17-12-2015,1,33,20151217211,26,45.5,0,18.4,NA
17-12-2015,1,31,20151217221,26,45.5,0,18.4,NA
17-12-2015,1,26,20151217231,26,45.5,0,18.4,NA
18-12-2015,1,24,20151218001,26.5,40.1,0,16.6,NA
18-12-2015,1,20,20151218011,26.5,40.1,0,16.6,NA
18-12-2015,1,17,20151218021,26.5,40.1,0,16.6,NA
18-12-2015,1,13,20151218031,26.5,40.1,0,16.6,NA
18-12-2015,1,16,20151218041,26.5,40.1,0,16.6,NA
18-12-2015,1,15,20151218051,26.5,40.1,0,16.6,NA
18-12-2015,1,13,20151218061,26.5,40.1,0,16.6,NA
18-12-2015,1,15,20151218071,26.5,40.1,0,16.6,NA
18-12-2015,1,16,20151218081,26.5,40.1,0,16.6,NA
18-12-2015,1,22,20151218091,26.5,40.1,0,16.6,NA
18-12-2015,1,37,20151218101,26.5,40.1,0,16.6,NA
18-12-2015,1,42,20151218111,26.5,40.1,0,16.6,NA
18-12-2015,1,43,20151218121,26.5,40.1,0,16.6,NA
18-12-2015,1,40,20151218131,26.5,40.1,0,16.6,NA
18-12-2015,1,44,20151218141,26.5,40.1,0,16.6,NA
18-12-2015,1,44,20151218151,26.5,40.1,0,16.6,NA
18-12-2015,1,39,20151218161,26.5,40.1,0,16.6,NA
18-12-2015,1,29,20151218171,26.5,40.1,0,16.6,NA
18-12-2015,1,41,20151218181,26.5,40.1,0,16.6,NA
18-12-2015,1,39,20151218191,26.5,40.1,0,16.6,NA
18-12-2015,1,35,20151218201,26.5,40.1,0,16.6,NA
18-12-2015,1,30,20151218211,26.5,40.1,0,16.6,NA
18-12-2015,1,31,20151218221,26.5,40.1,0,16.6,NA
18-12-2015,1,28,20151218231,26.5,40.1,0,16.6,NA
19-12-2015,1,24,20151219001,27.8,49.4,0,16.6,NA
19-12-2015,1,25,20151219011,27.8,49.4,0,16.6,NA
19-12-2015,1,18,20151219021,27.8,49.4,0,16.6,NA
19-12-2015,1,14,20151219031,27.8,49.4,0,16.6,NA
19-12-2015,1,13,20151219041,27.8,49.4,0,16.6,NA
19-12-2015,1,11,20151219051,27.8,49.4,0,16.6,NA
19-12-2015,1,11,20151219061,27.8,49.4,0,16.6,NA
19-12-2015,1,14,20151219071,27.8,49.4,0,16.6,NA
19-12-2015,1,17,20151219081,27.8,49.4,0,16.6,NA
19-12-2015,1,15,20151219091,27.8,49.4,0,16.6,NA
19-12-2015,1,24,20151219101,27.8,49.4,0,16.6,NA
19-12-2015,1,24,20151219111,27.8,49.4,0,16.6,NA
19-12-2015,1,21,20151219121,27.8,49.4,0,16.6,NA
19-12-2015,1,20,20151219131,27.8,49.4,0,16.6,NA
19-12-2015,1,20,20151219141,27.8,49.4,0,16.6,NA
19-12-2015,1,16,20151219151,27.8,49.4,0,16.6,NA
19-12-2015,1,19,20151219161,27.8,49.4,0,16.6,NA
19-12-2015,1,17,20151219171,27.8,49.4,0,16.6,NA
19-12-2015,1,19,20151219181,27.8,49.4,0,16.6,NA
19-12-2015,1,20,20151219191,27.8,49.4,0,16.6,NA
19-12-2015,1,19,20151219201,27.8,49.4,0,16.6,NA
19-12-2015,1,18,20151219211,27.8,49.4,0,16.6,NA
19-12-2015,1,21,20151219221,27.8,49.4,0,16.6,NA
19-12-2015,1,20,20151219231,27.8,49.4,0,16.6,NA
20-12-2015,1,15,20151220001,26.9,60.6,0,18.4,NA
20-12-2015,1,14,20151220011,26.9,60.6,0,18.4,NA
20-12-2015,1,14,20151220021,26.9,60.6,0,18.4,NA
20-12-2015,1,11,20151220031,26.9,60.6,0,18.4,NA
20-12-2015,1,9,20151220041,26.9,60.6,0,18.4,NA
20-12-2015,1,6,20151220051,26.9,60.6,0,18.4,NA
20-12-2015,1,11,20151220061,26.9,60.6,0,18.4,NA
20-12-2015,1,10,20151220071,26.9,60.6,0,18.4,NA
20-12-2015,1,11,20151220081,26.9,60.6,0,18.4,NA
20-12-2015,1,16,20151220091,26.9,60.6,0,18.4,NA
20-12-2015,1,20,20151220101,26.9,60.6,0,18.4,NA
20-12-2015,1,18,20151220111,26.9,60.6,0,18.4,NA
20-12-2015,1,23,20151220121,26.9,60.6,0,18.4,NA
20-12-2015,1,19,20151220131,26.9,60.6,0,18.4,NA
20-12-2015,1,19,20151220141,26.9,60.6,0,18.4,NA
20-12-2015,1,17,20151220151,26.9,60.6,0,18.4,NA
20-12-2015,1,19,20151220161,26.9,60.6,0,18.4,NA
20-12-2015,1,16,20151220171,26.9,60.6,0,18.4,NA
20-12-2015,1,18,20151220181,26.9,60.6,0,18.4,NA
20-12-2015,1,28,20151220191,26.9,60.6,0,18.4,NA
20-12-2015,1,24,20151220201,26.9,60.6,0,18.4,NA
20-12-2015,1,26,20151220211,26.9,60.6,0,18.4,NA
20-12-2015,1,22,20151220221,26.9,60.6,0,18.4,NA
20-12-2015,1,23,20151220231,26.9,60.6,0,18.4,NA
21-12-2015,1,18,20151221001,26.6,45.2,0,20.5,NA
21-12-2015,1,16,20151221011,26.6,45.2,0,20.5,NA
21-12-2015,1,12,20151221021,26.6,45.2,0,20.5,NA
21-12-2015,1,11,20151221031,26.6,45.2,0,20.5,NA
21-12-2015,1,9,20151221041,26.6,45.2,0,20.5,NA
21-12-2015,1,9,20151221051,26.6,45.2,0,20.5,NA
21-12-2015,1,10,20151221061,26.6,45.2,0,20.5,NA
21-12-2015,1,15,20151221071,26.6,45.2,0,20.5,NA
21-12-2015,1,14,20151221081,26.6,45.2,0,20.5,NA
21-12-2015,1,21,20151221091,26.6,45.2,0,20.5,NA
21-12-2015,1,24,20151221101,26.6,45.2,0,20.5,NA
21-12-2015,1,39,20151221111,26.6,45.2,0,20.5,NA
21-12-2015,1,43,20151221121,26.6,45.2,0,20.5,NA
21-12-2015,1,34,20151221131,26.6,45.2,0,20.5,NA
21-12-2015,1,35,20151221141,26.6,45.2,0,20.5,NA
21-12-2015,1,31,20151221151,26.6,45.2,0,20.5,NA
21-12-2015,1,31,20151221161,26.6,45.2,0,20.5,NA
21-12-2015,1,31,20151221171,26.6,45.2,0,20.5,NA
21-12-2015,1,28,20151221181,26.6,45.2,0,20.5,NA
21-12-2015,1,36,20151221191,26.6,45.2,0,20.5,NA
21-12-2015,1,30,20151221201,26.6,45.2,0,20.5,NA
21-12-2015,1,28,20151221211,26.6,45.2,0,20.5,NA
21-12-2015,1,26,20151221221,26.6,45.2,0,20.5,NA
21-12-2015,1,23,20151221231,26.6,45.2,0,20.5,NA
22-12-2015,1,23,20151222001,24.4,44.8,0,18.4,NA
22-12-2015,1,20,20151222011,24.4,44.8,0,18.4,NA
22-12-2015,1,19,20151222021,24.4,44.8,0,18.4,NA
22-12-2015,1,13,20151222031,24.4,44.8,0,18.4,NA
22-12-2015,1,14,20151222041,24.4,44.8,0,18.4,NA
22-12-2015,1,14,20151222051,24.4,44.8,0,18.4,NA
22-12-2015,1,13,20151222061,24.4,44.8,0,18.4,NA
22-12-2015,1,15,20151222071,24.4,44.8,0,18.4,NA
22-12-2015,1,15,20151222081,24.4,44.8,0,18.4,NA
22-12-2015,1,22,20151222091,24.4,44.8,0,18.4,NA
22-12-2015,1,27,20151222101,24.4,44.8,0,18.4,NA
22-12-2015,1,27,20151222111,24.4,44.8,0,18.4,NA
22-12-2015,1,34,20151222121,24.4,44.8,0,18.4,NA
22-12-2015,1,31,20151222131,24.4,44.8,0,18.4,NA
22-12-2015,1,29,20151222141,24.4,44.8,0,18.4,NA
22-12-2015,1,31,20151222151,24.4,44.8,0,18.4,NA
22-12-2015,1,23,20151222161,24.4,44.8,0,18.4,NA
22-12-2015,1,26,20151222171,24.4,44.8,0,18.4,NA
22-12-2015,1,30,20151222181,24.4,44.8,0,18.4,NA
22-12-2015,1,32,20151222191,24.4,44.8,0,18.4,NA
22-12-2015,1,32,20151222201,24.4,44.8,0,18.4,NA
22-12-2015,1,23,20151222211,24.4,44.8,0,18.4,NA
22-12-2015,1,28,20151222221,24.4,44.8,0,18.4,NA
22-12-2015,1,25,20151222231,24.4,44.8,0,18.4,NA
23-12-2015,1,19,20151223001,23.7,49.9,0,25.2,NA
23-12-2015,1,18,20151223011,23.7,49.9,0,25.2,NA
23-12-2015,1,21,20151223021,23.7,49.9,0,25.2,NA
23-12-2015,1,18,20151223031,23.7,49.9,0,25.2,NA
23-12-2015,1,15,20151223041,23.7,49.9,0,25.2,NA
23-12-2015,1,10,20151223051,23.7,49.9,0,25.2,NA
23-12-2015,1,11,20151223061,23.7,49.9,0,25.2,NA
23-12-2015,1,12,20151223071,23.7,49.9,0,25.2,NA
23-12-2015,1,13,20151223081,23.7,49.9,0,25.2,NA
23-12-2015,1,19,20151223091,23.7,49.9,0,25.2,NA
23-12-2015,1,26,20151223101,23.7,49.9,0,25.2,NA
23-12-2015,1,37,20151223111,23.7,49.9,0,25.2,NA
23-12-2015,1,35,20151223121,23.7,49.9,0,25.2,NA
23-12-2015,1,27,20151223131,23.7,49.9,0,25.2,NA
23-12-2015,1,31,20151223141,23.7,49.9,0,25.2,NA
23-12-2015,1,29,20151223151,23.7,49.9,0,25.2,NA
23-12-2015,1,25,20151223161,23.7,49.9,0,25.2,NA
23-12-2015,1,22,20151223171,23.7,49.9,0,25.2,NA
23-12-2015,1,23,20151223181,23.7,49.9,0,25.2,NA
23-12-2015,1,24,20151223191,23.7,49.9,0,25.2,NA
23-12-2015,1,24,20151223201,23.7,49.9,0,25.2,NA
23-12-2015,1,24,20151223211,23.7,49.9,0,25.2,NA
23-12-2015,1,27,20151223221,23.7,49.9,0,25.2,NA
23-12-2015,1,23,20151223231,23.7,49.9,0,25.2,NA
24-12-2015,1,17,20151224001,25,35.6,0,20.5,Eid-e-Milad-un-Nabi
24-12-2015,1,15,20151224011,25,35.6,0,20.5,Eid-e-Milad-un-Nabi
24-12-2015,1,19,20151224021,25,35.6,0,20.5,Eid-e-Milad-un-Nabi
24-12-2015,1,16,20151224031,25,35.6,0,20.5,Eid-e-Milad-un-Nabi
24-12-2015,1,11,20151224041,25,35.6,0,20.5,Eid-e-Milad-un-Nabi
24-12-2015,1,10,20151224051,25,35.6,0,20.5,Eid-e-Milad-un-Nabi
24-12-2015,1,15,20151224061,25,35.6,0,20.5,Eid-e-Milad-un-Nabi
24-12-2015,1,15,20151224071,25,35.6,0,20.5,Eid-e-Milad-un-Nabi
24-12-2015,1,14,20151224081,25,35.6,0,20.5,Eid-e-Milad-un-Nabi
24-12-2015,1,15,20151224091,25,35.6,0,20.5,Eid-e-Milad-un-Nabi
24-12-2015,1,22,20151224101,25,35.6,0,20.5,Eid-e-Milad-un-Nabi
24-12-2015,1,30,20151224111,25,35.6,0,20.5,Eid-e-Milad-un-Nabi
24-12-2015,1,31,20151224121,25,35.6,0,20.5,Eid-e-Milad-un-Nabi
24-12-2015,1,24,20151224131,25,35.6,0,20.5,Eid-e-Milad-un-Nabi
24-12-2015,1,27,20151224141,25,35.6,0,20.5,Eid-e-Milad-un-Nabi
24-12-2015,1,24,20151224151,25,35.6,0,20.5,Eid-e-Milad-un-Nabi
24-12-2015,1,21,20151224161,25,35.6,0,20.5,Eid-e-Milad-un-Nabi
24-12-2015,1,20,20151224171,25,35.6,0,20.5,Eid-e-Milad-un-Nabi
24-12-2015,1,22,20151224181,25,35.6,0,20.5,Eid-e-Milad-un-Nabi
24-12-2015,1,22,20151224191,25,35.6,0,20.5,Eid-e-Milad-un-Nabi
24-12-2015,1,22,20151224201,25,35.6,0,20.5,Eid-e-Milad-un-Nabi
24-12-2015,1,18,20151224211,25,35.6,0,20.5,Eid-e-Milad-un-Nabi
24-12-2015,1,21,20151224221,25,35.6,0,20.5,Eid-e-Milad-un-Nabi
24-12-2015,1,23,20151224231,25,35.6,0,20.5,Eid-e-Milad-un-Nabi
25-12-2015,1,13,20151225001,25.6,28,0,24.1,Christmas Day
25-12-2015,1,13,20151225011,25.6,28,0,24.1,Christmas Day
25-12-2015,1,12,20151225021,25.6,28,0,24.1,Christmas Day
25-12-2015,1,9,20151225031,25.6,28,0,24.1,Christmas Day
25-12-2015,1,10,20151225041,25.6,28,0,24.1,Christmas Day
25-12-2015,1,8,20151225051,25.6,28,0,24.1,Christmas Day
25-12-2015,1,10,20151225061,25.6,28,0,24.1,Christmas Day
25-12-2015,1,8,20151225071,25.6,28,0,24.1,Christmas Day
25-12-2015,1,10,20151225081,25.6,28,0,24.1,Christmas Day
25-12-2015,1,13,20151225091,25.6,28,0,24.1,Christmas Day
25-12-2015,1,17,20151225101,25.6,28,0,24.1,Christmas Day
25-12-2015,1,17,20151225111,25.6,28,0,24.1,Christmas Day
25-12-2015,1,14,20151225121,25.6,28,0,24.1,Christmas Day
25-12-2015,1,15,20151225131,25.6,28,0,24.1,Christmas Day
25-12-2015,1,15,20151225141,25.6,28,0,24.1,Christmas Day
25-12-2015,1,16,20151225151,25.6,28,0,24.1,Christmas Day
25-12-2015,1,13,20151225161,25.6,28,0,24.1,Christmas Day
25-12-2015,1,13,20151225171,25.6,28,0,24.1,Christmas Day
25-12-2015,1,15,20151225181,25.6,28,0,24.1,Christmas Day
25-12-2015,1,19,20151225191,25.6,28,0,24.1,Christmas Day
25-12-2015,1,21,20151225201,25.6,28,0,24.1,Christmas Day
25-12-2015,1,16,20151225211,25.6,28,0,24.1,Christmas Day
25-12-2015,1,14,20151225221,25.6,28,0,24.1,Christmas Day
25-12-2015,1,16,20151225231,25.6,28,0,24.1,Christmas Day
26-12-2015,1,16,20151226001,25.3,28.4,0,20.5,NA
26-12-2015,1,15,20151226011,25.3,28.4,0,20.5,NA
26-12-2015,1,12,20151226021,25.3,28.4,0,20.5,NA
26-12-2015,1,8,20151226031,25.3,28.4,0,20.5,NA
26-12-2015,1,10,20151226041,25.3,28.4,0,20.5,NA
26-12-2015,1,9,20151226051,25.3,28.4,0,20.5,NA
26-12-2015,1,8,20151226061,25.3,28.4,0,20.5,NA
26-12-2015,1,7,20151226071,25.3,28.4,0,20.5,NA
26-12-2015,1,10,20151226081,25.3,28.4,0,20.5,NA
26-12-2015,1,13,20151226091,25.3,28.4,0,20.5,NA
26-12-2015,1,15,20151226101,25.3,28.4,0,20.5,NA
26-12-2015,1,19,20151226111,25.3,28.4,0,20.5,NA
26-12-2015,1,15,20151226121,25.3,28.4,0,20.5,NA
26-12-2015,1,14,20151226131,25.3,28.4,0,20.5,NA
26-12-2015,1,18,20151226141,25.3,28.4,0,20.5,NA
26-12-2015,1,17,20151226151,25.3,28.4,0,20.5,NA
26-12-2015,1,14,20151226161,25.3,28.4,0,20.5,NA
26-12-2015,1,17,20151226171,25.3,28.4,0,20.5,NA
26-12-2015,1,19,20151226181,25.3,28.4,0,20.5,NA
26-12-2015,1,19,20151226191,25.3,28.4,0,20.5,NA
26-12-2015,1,19,20151226201,25.3,28.4,0,20.5,NA
26-12-2015,1,17,20151226211,25.3,28.4,0,20.5,NA
26-12-2015,1,18,20151226221,25.3,28.4,0,20.5,NA
26-12-2015,1,15,20151226231,25.3,28.4,0,20.5,NA
27-12-2015,1,15,20151227001,26,31.6,0,20.5,NA
27-12-2015,1,15,20151227011,26,31.6,0,20.5,NA
27-12-2015,1,15,20151227021,26,31.6,0,20.5,NA
27-12-2015,1,12,20151227031,26,31.6,0,20.5,NA
27-12-2015,1,9,20151227041,26,31.6,0,20.5,NA
27-12-2015,1,9,20151227051,26,31.6,0,20.5,NA
27-12-2015,1,9,20151227061,26,31.6,0,20.5,NA
27-12-2015,1,11,20151227071,26,31.6,0,20.5,NA
27-12-2015,1,9,20151227081,26,31.6,0,20.5,NA
27-12-2015,1,12,20151227091,26,31.6,0,20.5,NA
27-12-2015,1,17,20151227101,26,31.6,0,20.5,NA
27-12-2015,1,16,20151227111,26,31.6,0,20.5,NA
27-12-2015,1,20,20151227121,26,31.6,0,20.5,NA
27-12-2015,1,16,20151227131,26,31.6,0,20.5,NA
27-12-2015,1,14,20151227141,26,31.6,0,20.5,NA
27-12-2015,1,13,20151227151,26,31.6,0,20.5,NA
27-12-2015,1,17,20151227161,26,31.6,0,20.5,NA
27-12-2015,1,18,20151227171,26,31.6,0,20.5,NA
27-12-2015,1,19,20151227181,26,31.6,0,20.5,NA
27-12-2015,1,20,20151227191,26,31.6,0,20.5,NA
27-12-2015,1,20,20151227201,26,31.6,0,20.5,NA
27-12-2015,1,20,20151227211,26,31.6,0,20.5,NA
27-12-2015,1,17,20151227221,26,31.6,0,20.5,NA
27-12-2015,1,20,20151227231,26,31.6,0,20.5,NA
28-12-2015,1,14,20151228001,26.8,34.9,0,18.4,NA
28-12-2015,1,13,20151228011,26.8,34.9,0,18.4,NA
28-12-2015,1,9,20151228021,26.8,34.9,0,18.4,NA
28-12-2015,1,8,20151228031,26.8,34.9,0,18.4,NA
28-12-2015,1,10,20151228041,26.8,34.9,0,18.4,NA
28-12-2015,1,8,20151228051,26.8,34.9,0,18.4,NA
28-12-2015,1,11,20151228061,26.8,34.9,0,18.4,NA
28-12-2015,1,10,20151228071,26.8,34.9,0,18.4,NA
28-12-2015,1,15,20151228081,26.8,34.9,0,18.4,NA
28-12-2015,1,15,20151228091,26.8,34.9,0,18.4,NA
28-12-2015,1,21,20151228101,26.8,34.9,0,18.4,NA
28-12-2015,1,26,20151228111,26.8,34.9,0,18.4,NA
28-12-2015,1,28,20151228121,26.8,34.9,0,18.4,NA
28-12-2015,1,32,20151228131,26.8,34.9,0,18.4,NA
28-12-2015,1,36,20151228141,26.8,34.9,0,18.4,NA
28-12-2015,1,33,20151228151,26.8,34.9,0,18.4,NA
28-12-2015,1,30,20151228161,26.8,34.9,0,18.4,NA
28-12-2015,1,24,20151228171,26.8,34.9,0,18.4,NA
28-12-2015,1,30,20151228181,26.8,34.9,0,18.4,NA
28-12-2015,1,29,20151228191,26.8,34.9,0,18.4,NA
28-12-2015,1,28,20151228201,26.8,34.9,0,18.4,NA
28-12-2015,1,26,20151228211,26.8,34.9,0,18.4,NA
28-12-2015,1,24,20151228221,26.8,34.9,0,18.4,NA
28-12-2015,1,24,20151228231,26.8,34.9,0,18.4,NA
29-12-2015,1,19,20151229001,28.4,32,0,13,NA
29-12-2015,1,19,20151229011,28.4,32,0,13,NA
29-12-2015,1,16,20151229021,28.4,32,0,13,NA
29-12-2015,1,11,20151229031,28.4,32,0,13,NA
29-12-2015,1,13,20151229041,28.4,32,0,13,NA
29-12-2015,1,12,20151229051,28.4,32,0,13,NA
29-12-2015,1,11,20151229061,28.4,32,0,13,NA
29-12-2015,1,13,20151229071,28.4,32,0,13,NA
29-12-2015,1,16,20151229081,28.4,32,0,13,NA
29-12-2015,1,19,20151229091,28.4,32,0,13,NA
29-12-2015,1,28,20151229101,28.4,32,0,13,NA
29-12-2015,1,35,20151229111,28.4,32,0,13,NA
29-12-2015,1,33,20151229121,28.4,32,0,13,NA
29-12-2015,1,27,20151229131,28.4,32,0,13,NA
29-12-2015,1,29,20151229141,28.4,32,0,13,NA
29-12-2015,1,30,20151229151,28.4,32,0,13,NA
29-12-2015,1,32,20151229161,28.4,32,0,13,NA
29-12-2015,1,27,20151229171,28.4,32,0,13,NA
29-12-2015,1,24,20151229181,28.4,32,0,13,NA
29-12-2015,1,29,20151229191,28.4,32,0,13,NA
29-12-2015,1,24,20151229201,28.4,32,0,13,NA
29-12-2015,1,23,20151229211,28.4,32,0,13,NA
29-12-2015,1,26,20151229221,28.4,32,0,13,NA
29-12-2015,1,22,20151229231,28.4,32,0,13,NA
30-12-2015,1,19,20151230001,28.3,36.7,0,13,NA
30-12-2015,1,17,20151230011,28.3,36.7,0,13,NA
30-12-2015,1,18,20151230021,28.3,36.7,0,13,NA
30-12-2015,1,14,20151230031,28.3,36.7,0,13,NA
30-12-2015,1,12,20151230041,28.3,36.7,0,13,NA
30-12-2015,1,10,20151230051,28.3,36.7,0,13,NA
30-12-2015,1,13,20151230061,28.3,36.7,0,13,NA
30-12-2015,1,13,20151230071,28.3,36.7,0,13,NA
30-12-2015,1,16,20151230081,28.3,36.7,0,13,NA
30-12-2015,1,18,20151230091,28.3,36.7,0,13,NA
30-12-2015,1,22,20151230101,28.3,36.7,0,13,NA
30-12-2015,1,50,20151230111,28.3,36.7,0,13,NA
30-12-2015,1,34,20151230121,28.3,36.7,0,13,NA
30-12-2015,1,31,20151230131,28.3,36.7,0,13,NA
30-12-2015,1,34,20151230141,28.3,36.7,0,13,NA
30-12-2015,1,31,20151230151,28.3,36.7,0,13,NA
30-12-2015,1,29,20151230161,28.3,36.7,0,13,NA
30-12-2015,1,30,20151230171,28.3,36.7,0,13,NA
30-12-2015,1,28,20151230181,28.3,36.7,0,13,NA
30-12-2015,1,31,20151230191,28.3,36.7,0,13,NA
30-12-2015,1,29,20151230201,28.3,36.7,0,13,NA
30-12-2015,1,31,20151230211,28.3,36.7,0,13,NA
30-12-2015,1,28,20151230221,28.3,36.7,0,13,NA
30-12-2015,1,25,20151230231,28.3,36.7,0,13,NA
31-12-2015,1,20,20151231001,28.7,38.4,0,16.6,NA
31-12-2015,1,18,20151231011,28.7,38.4,0,16.6,NA
31-12-2015,1,14,20151231021,28.7,38.4,0,16.6,NA
31-12-2015,1,13,20151231031,28.7,38.4,0,16.6,NA
31-12-2015,1,14,20151231041,28.7,38.4,0,16.6,NA
31-12-2015,1,7,20151231051,28.7,38.4,0,16.6,NA
